urgency_score,domain_similarity_score,financial_keyword_count,request_type,sender_anomaly,sender_name,sender_profile,email_body,is_ato,label
0.5223025424146562,0.9276981848282189,1,2,0,John Executive,CEO_Formal,"Team,

I need a wire transfer of $410767 sent to ****1234 urgently

Thanks for your attention to this matter.",1,1
0.28876433731389933,0.4868408674215738,2,2,1,Bob Finance,Manager_Casual,"Hi,

Can you initiate a wire of $60688? Account: ****1234

Critical! Send confirmation once complete.",0,1
0.27676634086311863,0.7076165119449193,0,0,1,Jane Manager,Manager_Casual,"Good day,

Can you approve the payment of $23909?

This is urgent! Pls handle immediately.",0,1
0.38476166274306467,0.8419048577539066,4,2,0,John Executive,CEO_Formal,"Hi,

Can you initiate a wire of $384127? Account: ****1234

Thanks for your attention to this matter.",1,1
0.5112037501759026,0.8215699249682816,0,0,0,Jane Manager,Manager_Casual,"Team,

Need payment approval for $84463

Thanks for your attention to this matter.",1,1
0.48558561076425805,0.5756564816184443,3,0,1,Bob Finance,Manager_Casual,"Good day,

Need payment approval for $56505

Appreciate your quick response!",0,1
0.48243118660839696,0.7816877693105342,3,0,0,Bob Finance,Manager_Casual,"Team,

Can you approve the payment of $67245?

Thanks for your attention to this matter.",1,1
0.3065579954446007,0.6544996424237216,0,1,1,Bob Finance,Manager_Casual,"Hi,

Verify your account at https://secure-commpany.com immediately

This is urgent! Pls handle immediately.",0,1
0.4801230551494556,0.8018600995267836,3,2,0,Bob Finance,Manager_Casual,"Team,

Wire transfer needed: $353718 to ****1234

Thanks! Need this done ASAP.",0,1
0.25649586283625697,0.8147350940437952,3,0,1,Bob Finance,Manager_Casual,"Hi,

Payment due: $27349 for consulting

Thanks! Need this done ASAP.",0,1
0.6730143220470385,0.5384387825628438,1,2,0,Bob Finance,Manager_Casual,"Hello,

Pls arrange a wire transfer of $310191 to the following account: ****1234

This is urgent! Pls handle immediately.",0,1
0.4849412374615444,0.6047215395492668,0,1,0,John Executive,CEO_Formal,"Dear,

Verify your account at https://secure-commpany.com immediately

Appreciation for your prompt action.",0,1
0.5202006089637629,0.7408185080015265,1,2,0,John Executive,CEO_Formal,"Team,

Can you initiate a wire of $225155? Account: ****1234

Appreciation for your prompt action.",1,1
0.4039953319617571,0.49683636989109375,3,1,1,Bob Finance,Manager_Casual,"Hi,

Your credentials need updating - visit https://secure-companyy.com

Appreciate your quick response!",0,1
0.684453271379032,0.9230777582073835,3,0,0,Bob Finance,Manager_Casual,"Team,

Payment due: $46124 for consulting

Appreciate your quick response!",0,1
0.2066676486352453,0.8938994658332412,3,2,0,Bob Finance,Manager_Casual,"Good day,

Wire transfer needed: $329855 to ****1234

Critical! Send confirmation once complete.",0,1
0.24760016686833586,0.5280220756584211,3,2,1,John Executive,CEO_Formal,"Dear,

Wire transfer needed: $302598 to ****1234

Thank you for your attention to this matter.",0,1
0.2077101841290945,0.9160990561338316,1,0,0,John Executive,CEO_Formal,"Greetings,

Can you approve the payment of $97392?

Thank you for your attention to this matter.",0,1
0.20720141896511943,0.7024952767559914,1,0,0,Jane Manager,Manager_Casual,"Good day,

Can you approve the payment of $42721?

Critical! Send confirmation once complete.",0,1
0.5442392500477254,0.4032834176069659,1,0,1,Jane Manager,Manager_Casual,"Hello,

Can you approve the payment of $10513?

Appreciate your quick response!",0,1
0.21564777296539459,0.5667828195691827,2,1,0,Jane Manager,Manager_Casual,"Good day,

Verify your account at https://secure-companyy.com immediately

Thanks! Need this done ASAP.",0,1
0.1429817544034427,0.8441621124326757,2,2,0,Bob Finance,Manager_Casual,"Good day,

Wire transfer needed: $81970 to ****1234

This is urgent! Pls handle immediately.",0,1
0.47319773053552333,0.4808684277924074,2,2,0,Bob Finance,Manager_Casual,"Hello,

Can you initiate a wire of $36615? Account: ****1234

Thanks! Need this done ASAP.",0,0
0.41264950031283826,0.6702460040231272,3,2,0,Bob Finance,Manager_Casual,"Hello,

Pls arrange a wire transfer of $62532 to the following account: ****1234

Critical! Send confirmation once complete.",0,1
0.3751617461585073,0.8104540209068138,5,1,0,Jane Manager,Manager_Casual,"Team,

Pls update your email credentials at https://secure-companyy.com

This is urgent! Pls handle immediately.",0,1
0.43407731644136965,0.9333250846911328,2,1,1,Bob Finance,Manager_Casual,"Hello,

Verify your account at https://secure-commpany.com immediately

Critical! Send confirmation once complete.",0,1
0.6749515264719486,0.7048532918081374,3,1,1,Bob Finance,Manager_Casual,"Hello,

Update required at https://secure-commpany.com - use your current password

Appreciate your quick response!",0,1
0.34536102299304805,0.7855292532410804,3,2,1,Bob Finance,Manager_Casual,"Hi,

Pls arrange a wire transfer of $351992 to the following account: ****1234

Thanks! Need this done ASAP.",0,0
0.170569853400117,0.7479635705844822,3,2,0,Bob Finance,Manager_Casual,"Hi,

Can you initiate a wire of $229092? Account: ****1234

Kindly arrange this at your earliest convenience.",1,1
0.28696620696163694,0.7356992241196619,3,0,0,John Executive,CEO_Formal,"Greetings,

Payment due: $29420 for contract

Please confirm once processed.",0,0
0.5280791882047097,0.6655874866445904,3,2,0,Jane Manager,Manager_Casual,"Hi,

Wire transfer needed: $159192 to ****1234

Appreciation for your prompt action.",1,1
0.31719990534430575,0.7810674045456031,2,1,0,Bob Finance,Manager_Casual,"Team,

Your credentials need updating - visit https://secure-company.com

Critical! Send confirmation once complete.",0,0
0.3009966093495205,0.7685881783970858,0,1,0,Jane Manager,Manager_Casual,"Hello,

Pls update your email credentials at https://secure-commpany.com

Kindly arrange this at your earliest convenience.",1,1
0.20582461291237114,0.8304146719000147,4,1,0,Bob Finance,Manager_Casual,"Team,

Update required at https://secure-companyy.com - use your current password

This is urgent! Pls handle immediately.",0,1
0.7394998458956643,0.347892346437807,0,2,1,Bob Finance,Manager_Casual,"Good day,

Wire transfer needed: $307680 to ****1234

Thanks! Need this done ASAP.",0,1
0.33716913144541205,0.9634081531442183,3,0,0,John Executive,CEO_Formal,"Greetings,

Payment due: $72538 for contract

Appreciation for your prompt action.",0,1
0.4358776525910003,0.6889540223072865,4,1,0,Bob Finance,Manager_Casual,"Hi,

Your credentials need updating - visit https://secure-company.com

Thanks! Need this done ASAP.",0,0
0.16177135078386676,0.6472002971208829,1,0,0,Jane Manager,Manager_Casual,"Good day,

Need payment approval for $5895

Thanks! Need this done ASAP.",0,0
0.41005259379813075,0.7034188971426741,3,2,0,Jane Manager,Manager_Casual,"Good day,

Wire transfer needed: $168306 to ****1234

Pls confirm once processed.",1,1
0.19435465703801044,0.48995897469255856,1,0,0,Jane Manager,Manager_Casual,"Good day,

Need payment approval for $13142

Critical! Send confirmation once complete.",0,1
0.2888541411114825,0.5636125326707607,3,1,0,Jane Manager,Manager_Casual,"Hello,

Verify your account at https://secure-commpany.com immediately

This is urgent! Pls handle immediately.",0,1
0.2886136048932842,0.5043487640646223,1,2,0,Bob Finance,Manager_Casual,"Good day,

Wire transfer needed: $332240 to ****1234

Thanks! Need this done ASAP.",0,1
0.262590951286733,0.4898931672034223,2,0,0,John Executive,CEO_Formal,"Dear,

Payment due: $25078 for supplies

Appreciation for your prompt action.",0,1
0.37659287354317295,0.7033393315157055,1,1,1,Bob Finance,Manager_Casual,"Team,

Your credentials need updating - visit https://secure-companyy.com

This is urgent! Pls handle immediately.",0,1
0.3695331821622347,0.9650596391944611,3,1,1,Bob Finance,Manager_Casual,"Team,

Update required at https://secure-companyy.com - use your current password

This is urgent! Pls handle immediately.",0,1
0.33862690389492633,0.8019418444208303,2,2,0,John Executive,CEO_Formal,"Dear,

Can you initiate a wire of $96264? Account: ****1234

Thank you for your attention to this matter.",0,0
0.2190617853185849,0.4523933650646864,5,1,0,Bob Finance,Manager_Casual,"Team,

Pls update your email credentials at https://secure-companyy.com

Appreciation for your prompt action.",1,1
0.18755228125973863,0.8360269655847811,2,1,0,John Executive,CEO_Formal,"Greetings,

Please update your email credentials at https://secure-company.com

Appreciation for your prompt action.",0,0
0.40572735640629404,0.904568333783113,4,0,0,John Executive,CEO_Formal,"Greetings,

Payment due: $78912 for consulting

Thank you for your attention to this matter.",0,1
0.5604467131031489,0.7492200085622451,2,2,1,Bob Finance,Manager_Casual,"Hi,

I need a wire transfer of $143408 sent to ****1234 urgently

This is urgent! Pls handle immediately.",0,1
0.18364855800338634,0.9582364594428875,0,1,0,Bob Finance,Manager_Casual,"Hello,

Pls update your email credentials at https://secure-companyy.com

Appreciation for your prompt action.",1,1
0.6098559057792157,0.9032767833732728,2,0,1,Jane Manager,Manager_Casual,"Hi,

Pls process payment of $14046 to invoice INV-71875

Appreciate your quick response!",0,1
0.37716363200306924,0.6394458641655808,2,1,0,Jane Manager,Manager_Casual,"Hello,

Your credentials need updating - visit https://secure-company.com

Critical! Send confirmation once complete.",0,0
0.4984631155569903,0.8837985101639095,3,2,0,Jane Manager,Manager_Casual,"Team,

I need a wire transfer of $465931 sent to ****1234 urgently

Appreciation for your prompt action.",1,1
0.23302663739543528,0.6312435422638717,1,0,0,Jane Manager,Manager_Casual,"Hi,

Need payment approval for $90660

Thanks! Need this done ASAP.",0,0
0.279611723599251,0.9526916019028019,2,1,1,Bob Finance,Manager_Casual,"Team,

Your credentials need updating - visit https://secure-companyy.com

This is urgent! Pls handle immediately.",0,1
0.4454126742909023,0.6652077550055634,2,0,0,John Executive,CEO_Formal,"Greetings,

Payment due: $93276 for consulting

Appreciation for your prompt action.",0,0
0.4958803820244915,0.9545679619907508,5,2,0,John Executive,CEO_Formal,"Dear,

I need a wire transfer of $191487 sent to ****1234 urgently

Kindly arrange this at your earliest convenience.",0,1
0.36762725368667065,0.7295232149778288,2,2,1,Jane Manager,Manager_Casual,"Hello,

Pls arrange a wire transfer of $26891 to the following account: ****1234

Critical! Send confirmation once complete.",0,1
0.3371791181039227,0.8442759976121618,2,1,0,Bob Finance,Manager_Casual,"Hi,

Your credentials need updating - visit https://secure-companyy.com

This is urgent! Pls handle immediately.",0,1
0.24683755850146674,0.8792300541537953,0,1,0,John Executive,CEO_Formal,"Dear,

Verify your account at https://secure-companyy.com immediately

Kindly arrange this at your earliest convenience.",0,1
0.488081681405166,0.8365016499740434,1,1,1,Bob Finance,Manager_Casual,"Hi,

Verify your account at https://secure-commpany.com immediately

Thanks! Need this done ASAP.",0,1
0.6039083395382606,0.7731059434729388,1,1,0,Bob Finance,Manager_Casual,"Hello,

Pls update your email credentials at https://secure-companyy.com

Thanks for your attention to this matter.",1,1
0.08482335039871261,0.427001672554039,1,0,0,John Executive,CEO_Formal,"Greetings,

Can you approve the payment of $36051?

Kindly arrange this at your earliest convenience.",0,1
0.56784472450347,0.7509275199359091,2,0,1,Jane Manager,Manager_Casual,"Good day,

Can you approve the payment of $12989?

Critical! Send confirmation once complete.",0,1
0.3635371227830098,0.8480580407076138,1,0,1,Bob Finance,Manager_Casual,"Team,

Pls process payment of $50143 to invoice INV-94320

Appreciate your quick response!",0,1
0.3805355912373891,0.5032391981325776,1,1,1,Bob Finance,Manager_Casual,"Team,

Verify your account at https://secure-companyy.com immediately

Appreciate your quick response!",0,1
0.27048324563635984,0.4530812888180429,1,0,1,Jane Manager,Manager_Casual,"Hello,

Payment due: $36584 for supplies

Thanks! Need this done ASAP.",0,1
0.3801866548542979,0.5534595525472968,2,1,0,Jane Manager,Manager_Casual,"Hi,

Verify your account at https://secure-commpany.com immediately

Kindly arrange this at your earliest convenience.",1,1
0.1039157698670905,0.646466687723836,6,0,0,Jane Manager,Manager_Casual,"Hello,

Can you approve the payment of $31651?

Critical! Send confirmation once complete.",0,0
0.4929927857699976,0.5856413266703903,2,1,1,Jane Manager,Manager_Casual,"Hi,

Your credentials need updating - visit https://secure-companyy.com

Appreciate your quick response!",0,1
0.5506950234976903,0.6246824265185961,2,2,1,Jane Manager,Manager_Casual,"Hi,

Pls arrange a wire transfer of $108651 to the following account: ****1234

Thanks! Need this done ASAP.",0,1
0.5008722599948287,0.732248855658678,0,2,0,Jane Manager,Manager_Casual,"Hello,

Wire transfer needed: $168957 to ****1234

This is urgent! Pls handle immediately.",0,1
0.6772501382447774,0.3556498845529903,2,1,0,John Executive,CEO_Formal,"Hello,

Pls update your email credentials at https://secure-commpany.com

Kindly arrange this at your earliest convenience.",1,1
0.4803675932981725,0.5525169330001811,1,2,1,Bob Finance,Manager_Casual,"Hello,

I need a wire transfer of $489789 sent to ****1234 urgently

Thanks! Need this done ASAP.",0,1
0.5914068069995375,0.34799086271697766,3,1,0,Bob Finance,Manager_Casual,"Good day,

Update required at https://secure-commpany.com - use your current password

Critical! Send confirmation once complete.",0,1
0.3821496478145336,0.6814244782078116,1,1,0,Bob Finance,Manager_Casual,"Good day,

Update required at https://secure-company.com - use your current password

Appreciate your quick response!",0,0
0.681272224609759,0.9169884570998733,4,2,1,Jane Manager,Manager_Casual,"Team,

I need a wire transfer of $61699 sent to ****1234 urgently

Critical! Send confirmation once complete.",0,1
0.38173392093076103,0.760959228964431,1,2,0,Jane Manager,Manager_Casual,"Hello,

Wire transfer needed: $174061 to ****1234

Critical! Send confirmation once complete.",0,1
0.24221740624554822,0.9417669714331729,2,1,1,John Executive,CEO_Formal,"Dear,

Your credentials need updating - visit https://secure-companyy.com

Thank you for your attention to this matter.",0,1
0.3134317313968884,0.4965678484016488,1,0,0,Bob Finance,Manager_Casual,"Team,

Can you approve the payment of $24976?

Thanks! Need this done ASAP.",0,0
0.4900800902411085,0.7829896463156267,2,1,1,Jane Manager,Manager_Casual,"Hello,

Verify your account at https://secure-commpany.com immediately

Appreciate your quick response!",0,1
0.6177252856827546,0.5187238580679407,4,0,1,Jane Manager,Manager_Casual,"Team,

Payment due: $27050 for services

Thanks! Need this done ASAP.",0,1
0.39164011063312026,0.943288979595647,1,2,0,Bob Finance,Manager_Casual,"Team,

Can you initiate a wire of $490719? Account: ****1234

This is urgent! Pls handle immediately.",0,1
0.426268243154856,0.5679135864973066,0,2,1,Bob Finance,Manager_Casual,"Hi,

Pls arrange a wire transfer of $438865 to the following account: ****1234

This is urgent! Pls handle immediately.",0,1
0.3022434237428852,0.5260178260004126,2,2,0,John Executive,CEO_Formal,"Greetings,

Can you initiate a wire of $451736? Account: ****1234

Kindly arrange this at your earliest convenience.",0,1
0.42079697090022855,0.8155635527566175,0,1,0,John Executive,CEO_Formal,"Hello,

Pls update your email credentials at https://secure-companyy.com

Appreciation for your prompt action.",1,1
0.4301788104637244,0.8456805360692959,1,2,0,Jane Manager,Manager_Casual,"Hi,

I need a wire transfer of $355654 sent to ****1234 urgently

Critical! Send confirmation once complete.",0,1
0.17034500102226308,0.9539459979796747,3,1,0,John Executive,CEO_Formal,"Dear,

Verify your account at https://secure-companyy.com immediately

Please confirm once processed.",0,1
0.06515680174195039,0.7436167713498546,4,1,0,Bob Finance,Manager_Casual,"Good day,

Update required at https://secure-companyy.com - use your current password

Critical! Send confirmation once complete.",0,1
0.30624939800603435,0.6051025922937653,1,0,1,John Executive,CEO_Formal,"Dear,

Please process payment of $73732 to invoice INV-29516

Kindly arrange this at your earliest convenience.",0,1
0.4467780252368529,0.5654607444860897,2,0,0,Bob Finance,Manager_Casual,"Good day,

Can you approve the payment of $40038?

Thanks for your attention to this matter.",1,1
0.19613425123363834,0.6230333708349058,2,1,0,Jane Manager,Manager_Casual,"Team,

Your credentials need updating - visit https://secure-company.com

Thanks! Need this done ASAP.",0,0
0.15006928893863875,0.8350333272009425,1,1,1,Jane Manager,Manager_Casual,"Hi,

Pls update your email credentials at https://secure-companyy.com

Critical! Send confirmation once complete.",0,1
0.4973905746514445,0.7455841067578888,1,1,0,Jane Manager,Manager_Casual,"Team,

Verify your account at https://secure-companyy.com immediately

Pls confirm once processed.",1,1
0.2703504750040462,0.8765711817054719,3,1,1,Bob Finance,Manager_Casual,"Hello,

Pls update your email credentials at https://secure-commpany.com

Critical! Send confirmation once complete.",0,1
0.28482581177102356,0.8294239257593483,2,1,0,Bob Finance,Manager_Casual,"Good day,

Pls update your email credentials at https://secure-companyy.com

Kindly arrange this at your earliest convenience.",1,1
0.21910026092665708,0.801003787434222,3,2,0,John Executive,CEO_Formal,"Greetings,

Wire transfer needed: $34411 to ****1234

Please confirm once processed.",0,1
0.30080706376047855,0.7656597474541711,2,1,0,Bob Finance,Manager_Casual,"Good day,

Pls update your email credentials at https://secure-companyy.com

Appreciate your quick response!",0,1
0.507305274091182,0.5525788104322685,1,0,0,John Executive,CEO_Formal,"Dear,

Need payment approval for $98416

Thank you for your attention to this matter.",0,0
0.5074044687633796,0.6832317129569749,0,2,1,John Executive,CEO_Formal,"Dear,

I need a wire transfer of $364961 sent to ****1234 urgently

Thank you for your attention to this matter.",0,1
0.26645584512044196,0.7019851702727251,1,0,1,Jane Manager,Manager_Casual,"Hello,

Pls process payment of $70639 to invoice INV-55332

This is urgent! Pls handle immediately.",0,1
0.4746508745686042,0.7626544590690705,2,0,0,Jane Manager,Manager_Casual,"Hello,

Pls process payment of $49642 to invoice INV-89320

Appreciate your quick response!",0,0
0.06118654312721496,0.8507222171079982,2,1,0,John Executive,CEO_Formal,"Good day,

Verify your account at https://secure-commpany.com immediately

Kindly arrange this at your earliest convenience.",1,1
0.12569323977224395,0.6763525131769371,0,0,0,Jane Manager,Manager_Casual,"Team,

Payment due: $29345 for consulting

This is urgent! Pls handle immediately.",0,0
0.26616432589612987,0.7804967161696732,2,1,0,Bob Finance,Manager_Casual,"Good day,

Your credentials need updating - visit https://secure-companyy.com

This is urgent! Pls handle immediately.",0,1
0.4761885138533166,0.8539803399368645,3,1,0,Jane Manager,Manager_Casual,"Hello,

Verify your account at https://secure-companyy.com immediately

Critical! Send confirmation once complete.",0,1
0.6389551957385075,0.7368898109721894,0,0,0,Jane Manager,Manager_Casual,"Good day,

Pls process payment of $16995 to invoice INV-10680

Critical! Send confirmation once complete.",0,1
0.25699841388847133,0.8537879837639641,1,0,0,Jane Manager,Manager_Casual,"Good day,

Pls process payment of $22367 to invoice INV-21442

Critical! Send confirmation once complete.",0,1
0.5364266199718087,0.8657178994272597,1,2,1,Jane Manager,Manager_Casual,"Team,

Pls arrange a wire transfer of $23768 to the following account: ****1234

This is urgent! Pls handle immediately.",0,1
0.24627902459099896,0.8361726723893349,0,1,1,Jane Manager,Manager_Casual,"Hi,

Update required at https://secure-commpany.com - use your current password

This is urgent! Pls handle immediately.",0,1
0.6375496551788318,0.6958357639703747,3,2,1,Jane Manager,Manager_Casual,"Team,

I need a wire transfer of $418509 sent to ****1234 urgently

This is urgent! Pls handle immediately.",0,1
0.6211513732380688,0.6896499323642445,3,1,0,Bob Finance,Manager_Casual,"Hello,

Your credentials need updating - visit https://secure-commpany.com

Thanks! Need this done ASAP.",0,1
0.12078282886770113,0.8734966157651701,0,0,1,John Executive,CEO_Formal,"Greetings,

Can you approve the payment of $40180?

Please confirm once processed.",0,1
0.45560682597673097,0.666455737672386,2,2,0,John Executive,CEO_Formal,"Greetings,

Wire transfer needed: $230778 to ****1234

Thank you for your attention to this matter.",0,1
0.24256273968579534,0.5362606446966958,3,0,1,Jane Manager,Manager_Casual,"Hi,

Can you approve the payment of $37990?

Thanks! Need this done ASAP.",0,0
0.5645218574316053,0.5515495467183518,1,0,0,Jane Manager,Manager_Casual,"Hi,

Need payment approval for $44932

Thanks for your attention to this matter.",1,1
0.31059854234595574,0.9539650896832429,3,2,1,Bob Finance,Manager_Casual,"Team,

Wire transfer needed: $240803 to ****1234

Appreciate your quick response!",0,1
0.15336340544418478,0.7531833785942015,1,0,0,Jane Manager,Manager_Casual,"Hello,

Can you approve the payment of $47030?

Critical! Send confirmation once complete.",0,0
0.4685162518358561,0.44407663656860735,2,0,1,Jane Manager,Manager_Casual,"Hello,

Payment due: $46830 for consulting

Thanks! Need this done ASAP.",0,1
0.6231196328558939,0.5803230029804654,1,0,0,Jane Manager,Manager_Casual,"Team,

Can you approve the payment of $56502?

Thanks! Need this done ASAP.",0,0
0.5886412958604393,0.7297084173413495,1,2,0,Bob Finance,Manager_Casual,"Hello,

Pls arrange a wire transfer of $391269 to the following account: ****1234

Appreciation for your prompt action.",1,1
0.49731713184313153,0.6398487413814794,3,2,0,Bob Finance,Manager_Casual,"Hello,

I need a wire transfer of $428216 sent to ****1234 urgently

Thanks for your attention to this matter.",1,1
0.5098737307671749,0.5169967963168537,0,1,0,Bob Finance,Manager_Casual,"Hi,

Verify your account at https://secure-company.com immediately

Critical! Send confirmation once complete.",0,0
0.30694441074623374,0.692569043955931,0,1,0,John Executive,CEO_Formal,"Greetings,

Your credentials need updating - visit https://secure-commpany.com

Kindly arrange this at your earliest convenience.",0,1
0.4561487552385258,0.8200801605350782,0,0,0,Bob Finance,Manager_Casual,"Team,

Payment due: $14694 for consulting

Critical! Send confirmation once complete.",0,0
0.39236624312820845,0.769552666814572,2,1,0,Bob Finance,Manager_Casual,"Team,

Pls update your email credentials at https://secure-commpany.com

Pls confirm once processed.",1,1
0.2422252802310938,0.8627171820535388,3,2,0,John Executive,CEO_Formal,"Dear,

Wire transfer needed: $97209 to ****1234

Please confirm once processed.",0,0
0.2998544097476644,0.5549951288382177,3,2,0,Bob Finance,Manager_Casual,"Team,

Wire transfer needed: $427454 to ****1234

Critical! Send confirmation once complete.",0,1
0.08732449447668637,0.6650285098578542,1,0,1,John Executive,CEO_Formal,"Dear,

Please process payment of $38913 to invoice INV-39098

Appreciation for your prompt action.",0,0
0.38996101625972013,0.6360915443077781,1,2,1,Jane Manager,Manager_Casual,"Team,

I need a wire transfer of $414929 sent to ****1234 urgently

Thanks! Need this done ASAP.",0,1
0.804591607375914,0.7515883026361793,3,1,0,Jane Manager,Manager_Casual,"Hi,

Verify your account at https://secure-companyy.com immediately

Appreciate your quick response!",0,1
0.3155645475034782,0.9081336598874286,3,1,0,Jane Manager,Manager_Casual,"Hi,

Pls update your email credentials at https://secure-companyy.com

Thanks for your attention to this matter.",1,1
0.25583315162248066,0.836263839620774,2,1,0,Jane Manager,Manager_Casual,"Good day,

Verify your account at https://secure-companyy.com immediately

Appreciation for your prompt action.",1,1
0.596154855651209,0.9132407969808474,6,1,1,Jane Manager,Manager_Casual,"Team,

Pls update your email credentials at https://secure-commpany.com

Critical! Send confirmation once complete.",0,1
0.6111436106792805,0.39184171991389194,2,0,1,Jane Manager,Manager_Casual,"Hi,

Can you approve the payment of $10856?

Appreciate your quick response!",0,1
0.5691323303687029,0.7638895694409702,1,0,0,Bob Finance,Manager_Casual,"Hi,

Need payment approval for $36970

Thanks! Need this done ASAP.",0,1
0.5178871923136197,0.9509376281236593,1,1,1,Jane Manager,Manager_Casual,"Team,

Verify your account at https://secure-companyy.com immediately

Critical! Send confirmation once complete.",0,1
0.7292827434736636,0.8548253646876726,1,0,0,Bob Finance,Manager_Casual,"Hello,

Need payment approval for $88948

Critical! Send confirmation once complete.",0,1
0.7427623369777974,0.9317898873595873,0,0,0,John Executive,CEO_Formal,"Hello,

Payment due: $82621 for consulting

Pls confirm once processed.",1,1
0.32719727967245194,0.3575550876788936,4,0,0,Bob Finance,Manager_Casual,"Hello,

Need payment approval for $41483

Thanks! Need this done ASAP.",0,1
0.11041079876939378,0.8740451589750398,1,1,0,Jane Manager,Manager_Casual,"Good day,

Your credentials need updating - visit https://secure-company.com

Critical! Send confirmation once complete.",0,0
0.21261856793008985,0.9215359471313568,1,0,0,John Executive,CEO_Formal,"Greetings,

Payment due: $74168 for supplies

Appreciation for your prompt action.",0,1
0.2675392954115273,0.8393731403441034,0,1,0,Bob Finance,Manager_Casual,"Team,

Pls update your email credentials at https://secure-commpany.com

Appreciate your quick response!",0,1
0.2235181112222383,0.7582978469443982,2,0,0,Jane Manager,Manager_Casual,"Hello,

Can you approve the payment of $85541?

Thanks! Need this done ASAP.",0,1
0.02015445848592528,0.9141405830771231,2,2,0,Jane Manager,Manager_Casual,"Hi,

Can you initiate a wire of $170107? Account: ****1234

This is urgent! Pls handle immediately.",0,1
0.4902880349508861,0.6491213747152027,0,1,1,John Executive,CEO_Formal,"Greetings,

Your credentials need updating - visit https://secure-commpany.com

Appreciation for your prompt action.",0,1
0.22612057799332005,0.7703595495218143,2,2,0,Bob Finance,Manager_Casual,"Hello,

I need a wire transfer of $231794 sent to ****1234 urgently

Kindly arrange this at your earliest convenience.",1,1
0.6622311214312291,0.9009087348012723,2,0,0,Jane Manager,Manager_Casual,"Hello,

Need payment approval for $69178

Kindly arrange this at your earliest convenience.",1,1
0.11692890716169835,0.7701867135873972,3,2,1,Jane Manager,Manager_Casual,"Team,

Pls arrange a wire transfer of $463782 to the following account: ****1234

Appreciate your quick response!",0,1
0.46340042120324454,0.7677902615866553,4,1,0,John Executive,CEO_Formal,"Greetings,

Your credentials need updating - visit https://secure-companyy.com

Appreciation for your prompt action.",0,1
0.5948749400413406,0.5762363344223097,2,2,1,Bob Finance,Manager_Casual,"Team,

I need a wire transfer of $368978 sent to ****1234 urgently

Critical! Send confirmation once complete.",0,1
0.5392643047970261,0.8887012215562812,1,0,1,Jane Manager,Manager_Casual,"Team,

Payment due: $26922 for contract

Thanks! Need this done ASAP.",0,1
0.2716085461759138,0.5805075750008021,3,2,0,Jane Manager,Manager_Casual,"Hi,

Wire transfer needed: $127882 to ****1234

Appreciate your quick response!",0,0
0.2525597040005211,0.8394174644042663,1,0,1,John Executive,CEO_Formal,"Greetings,

Payment due: $77053 for contract

Please confirm once processed.",0,1
0.6727792405645793,0.7057842513468766,4,0,1,Jane Manager,Manager_Casual,"Good day,

Pls process payment of $99238 to invoice INV-67850

Critical! Send confirmation once complete.",0,1
0.15838308946999363,0.6673458612174692,2,2,0,John Executive,CEO_Formal,"Dear,

Wire transfer needed: $468652 to ****1234

Please confirm once processed.",0,0
0.27545361716066774,0.8058063561857409,2,2,0,Jane Manager,Manager_Casual,"Good day,

Wire transfer needed: $462040 to ****1234

Pls confirm once processed.",1,1
0.3394282944420002,0.8898486834419672,1,2,0,Jane Manager,Manager_Casual,"Hi,

Can you initiate a wire of $120036? Account: ****1234

Appreciate your quick response!",0,1
0.5944137852737864,0.9611310148091655,1,0,0,Bob Finance,Manager_Casual,"Team,

Need payment approval for $85760

Thanks! Need this done ASAP.",0,1
0.21414751488705255,0.5088655621270421,3,0,0,John Executive,CEO_Formal,"Greetings,

Can you approve the payment of $83231?

Thank you for your attention to this matter.",0,0
0.19860647745633572,0.568196998915564,1,2,0,Bob Finance,Manager_Casual,"Good day,

Wire transfer needed: $310278 to ****1234

Appreciate your quick response!",0,0
0.36730054619535313,0.6847769591564037,1,2,0,Bob Finance,Manager_Casual,"Hi,

Can you initiate a wire of $403265? Account: ****1234

Critical! Send confirmation once complete.",0,0
0.30891329818539376,0.8720884127292534,0,2,0,John Executive,CEO_Formal,"Good day,

Can you initiate a wire of $377749? Account: ****1234

Kindly arrange this at your earliest convenience.",1,1
0.621787653777566,0.6660878295749122,0,2,0,John Executive,CEO_Formal,"Dear,

Wire transfer needed: $444363 to ****1234

Kindly arrange this at your earliest convenience.",0,1
0.4367949147937426,0.7578450910156058,1,2,0,Bob Finance,Manager_Casual,"Team,

I need a wire transfer of $84538 sent to ****1234 urgently

Thanks for your attention to this matter.",1,1
0.4105320185708985,0.7211386461976986,1,1,1,Bob Finance,Manager_Casual,"Team,

Verify your account at https://secure-commpany.com immediately

This is urgent! Pls handle immediately.",0,1
0.04515039137294755,0.6389832114656111,0,0,0,Bob Finance,Manager_Casual,"Hi,

Payment due: $72582 for supplies

Critical! Send confirmation once complete.",0,0
0.7781523462796208,0.7965573464507688,1,1,0,Jane Manager,Manager_Casual,"Good day,

Pls update your email credentials at https://secure-companyy.com

Critical! Send confirmation once complete.",0,1
0.5170649538102898,0.9090175708181322,3,2,0,Bob Finance,Manager_Casual,"Good day,

Pls arrange a wire transfer of $427164 to the following account: ****1234

Critical! Send confirmation once complete.",0,1
